Customer ID,Purchase Date,Product Category,Product Price,Quantity,Total Purchase Amount,Payment Method,Customer Age,Returns,Customer Name,Age,Gender,Churn
3003,2022-08-13 21:31:06,Home,134,5,4588,PayPal,56,0.0,Logan Stanley,56,Female,0
28041,2021-06-01 19:09:28,Clothing,32,3,1597,Cash,49,0.0,Deborah Jimenez,49,Female,0
26053,2022-06-20 20:00:47,Clothing,432,5,5048,Cash,53,,Tracy Heath,53,Female,1
30539,2021-05-12 16:14:15,Electronics,243,3,333,Cash,40,1.0,Louis Griffin,40,Male,0
15048,2022-06-06 08:42:26,Home,475,1,2476,PayPal,45,1.0,Jeff Soto,45,Male,0
1764,2021-06-07 05:10:36,Books,68,3,4839,Credit Card,19,,Angela Benton,19,Male,0
9711,2020-01-11 23:07:53,Electronics,453,2,2678,PayPal,34,1.0,Dawn Kline,34,Female,0
8023,2022-01-13 18:49:50,Books,356,2,1218,Cash,69,1.0,Charles Wilcox,69,Male,0
24750,2020-01-27 20:48:17,Clothing,340,1,4710,PayPal,68,0.0,Joshua Allen,68,Female,0
7592,2021-07-12 13:42:53,Books,147,2,3572,Credit Card,33,1.0,Angelica Mason,33,Male,0
11590,2020-11-22 07:28:26,Books,115,1,4374,Credit Card,34,0.0,Christopher Washington,34,Male,0
24537,2022-07-04 19:34:24,Clothing,129,3,3613,Cash,39,0.0,Monique Walker,39,Female,0
17798,2022-09-04 02:12:41,Clothing,160,2,1552,Cash,19,0.0,Victor Smith,19,Female,0
15580,2022-09-04 17:51:07,Home,231,1,2496,PayPal,54,0.0,Carolyn White,54,Female,0
3194,2021-12-24 20:19:07,Books,476,4,3275,Credit Card,34,1.0,Shawna Lewis,34,Female,0
25750,2022-09-24 21:21:45,Home,73,1,1401,PayPal,20,0.0,Jason Hill,20,Female,0
19583,2023-09-05 09:22:55,Electronics,434,1,1823,Credit Card,52,0.0,Kelly Graham,52,Female,0
32438,2022-09-04 11:43:10,Clothing,97,1,1614,Cash,34,0.0,Tyler Moore,34,Male,0
42314,2021-05-30 05:57:59,Electronics,116,4,3030,Cash,62,0.0,Marvin Gallegos,62,Female,1
39766,2022-08-06 00:50:34,Books,276,2,651,Credit Card,27,1.0,David Patterson,27,Female,1
23964,2020-08-30 08:08:07,Books,324,1,1199,PayPal,35,,Allen Kim,35,Male,1
44535,2023-06-14 19:38:42,Clothing,448,5,4355,Credit Card,20,0.0,Eric Ellis,20,Male,1
14681,2023-03-08 00:55:46,Books,28,4,2934,Cash,22,0.0,David Rodriguez,22,Male,0
39023,2020-05-20 23:52:56,Clothing,404,5,3313,Cash,65,1.0,Richard Black,65,Male,0
34251,2022-02-10 06:01:27,Electronics,356,2,1091,Cash,26,0.0,Michelle Cooper,26,Male,0
41893,2020-03-15 06:32:03,Electronics,451,2,4702,PayPal,32,1.0,Angelica Fuller DDS,32,Female,1
26276,2023-05-18 08:01:32,Books,420,1,1735,Cash,30,0.0,Micheal Gaines,30,Female,0
1134,2022-07-07 16:10:22,Home,313,2,3480,Credit Card,69,,Jimmy Vincent,69,Female,0
45352,2020-07-11 04:58:43,Home,432,5,4303,Cash,41,,Rachel Diaz,41,Female,0
19904,2023-07-06 14:34:47,Clothing,257,4,630,Cash,36,1.0,John Mathews,36,Female,0
38151,2020-08-29 03:11:31,Electronics,386,2,3377,PayPal,68,,Diane Coleman,68,Female,0
34629,2022-12-11 02:43:16,Books,201,2,4217,Cash,18,1.0,Karen Beck,18,Female,0
2255,2020-09-06 17:55:25,Books,452,3,472,Credit Card,33,,Denise Morales,33,Male,0
46173,2020-09-02 16:03:33,Home,462,5,4685,PayPal,24,0.0,Jessica Berg,24,Male,0
23375,2021-09-06 18:21:33,Books,17,1,4048,Credit Card,25,1.0,Robert Walker,25,Male,1
15767,2023-06-25 16:47:03,Electronics,390,5,4640,PayPal,46,0.0,Angela Richardson,46,Female,0
36302,2023-02-23 14:52:17,Home,409,1,1107,PayPal,70,1.0,William Willis,70,Male,0
28846,2023-04-27 03:16:36,Clothing,368,4,4206,Cash,22,0.0,Kimberly Daniels,22,Male,1
34703,2023-07-18 13:30:20,Clothing,25,2,4950,PayPal,54,,Zachary Rodriguez,54,Female,0
43725,2021-09-13 23:55:14,Electronics,105,4,2942,Cash,57,1.0,Tina Ellis,57,Female,0
4137,2020-07-19 12:02:45,Home,63,3,4394,Credit Card,60,1.0,Andrea Gonzalez,60,Male,0
3165,2020-05-01 19:27:55,Clothing,289,3,2126,Cash,25,,Karen Clark,25,Female,0
9504,2022-07-08 15:17:52,Books,464,2,3721,Cash,24,1.0,Brenda Wolfe,24,Male,1
11455,2022-10-08 15:31:40,Home,89,2,490,Cash,55,,David Patterson,55,Female,0
22100,2021-09-10 00:07:26,Books,272,1,1549,PayPal,42,,Evan Smith,42,Female,0
4146,2023-05-04 10:43:49,Clothing,395,2,3373,PayPal,24,0.0,Tony Jones,24,Male,0
19329,2023-07-25 19:02:03,Clothing,120,1,3217,Credit Card,20,1.0,Duane Hill,20,Female,0
18181,2022-10-11 07:40:18,Home,219,2,295,Credit Card,43,0.0,Andrew Moore,43,Female,0
2794,2021-08-30 20:24:26,Clothing,129,3,5174,Cash,50,0.0,Andrew Thompson,50,Male,1
23276,2021-09-27 08:44:45,Electronics,84,3,3332,PayPal,33,1.0,Samantha Carter,33,Male,0
39164,2023-08-07 05:03:01,Electronics,381,3,1774,PayPal,44,0.0,Terry Murphy,44,Male,0
10660,2020-01-31 14:42:27,Clothing,47,4,5075,PayPal,46,0.0,Christian Erickson,46,Male,0
46800,2022-08-11 22:38:44,Books,100,3,317,PayPal,20,0.0,Yesenia Cox,20,Female,0
49535,2022-09-06 11:05:26,Electronics,367,3,3340,Credit Card,33,0.0,Jennifer Hardin,33,Female,0
2445,2023-01-08 08:21:53,Home,269,4,4789,Credit Card,64,1.0,Frank Robertson,64,Female,1
20315,2021-09-04 19:38:03,Clothing,328,3,924,Credit Card,59,0.0,Eric Lucas,59,Female,1
12687,2021-09-25 22:06:08,Electronics,302,4,848,PayPal,50,1.0,Dalton Allison,50,Male,0
37825,2023-02-17 07:38:57,Home,125,5,1795,Credit Card,49,0.0,Pamela Cortez,49,Female,0
28959,2022-05-14 12:42:01,Books,126,1,818,Cash,35,0.0,Kenneth Fletcher,35,Female,0
48555,2022-09-17 02:27:27,Clothing,298,2,1413,Cash,35,,Charles Pennington,35,Male,0
48826,2022-11-23 09:28:44,Electronics,161,3,1745,Cash,70,1.0,Isabel Bennett,70,Male,0
25444,2020-02-08 20:38:39,Clothing,219,5,3965,Cash,67,1.0,Karina Miller,67,Male,0
14614,2021-06-10 02:37:16,Clothing,208,4,3707,PayPal,28,0.0,Alexander Montgomery,28,Female,0
18753,2020-09-14 02:13:24,Home,122,3,134,Cash,20,1.0,Dakota Bush,20,Female,1
8300,2021-01-24 12:56:12,Electronics,491,5,2435,Cash,57,,Brian Strong,57,Female,0
33084,2022-03-26 17:50:21,Books,332,2,4089,Cash,37,,Kenneth Allen,37,Male,1
24620,2020-11-13 08:25:59,Home,63,1,3260,Cash,57,0.0,Brian Sharp,57,Female,0
47682,2022-04-05 05:09:42,Clothing,193,4,4811,Cash,24,0.0,Michelle York,24,Male,0
38992,2022-08-19 06:49:41,Books,284,4,1931,Cash,53,,Brandon Alvarado,53,Male,1
402,2023-08-06 08:40:45,Clothing,13,3,2687,Credit Card,59,1.0,Paul Brady,59,Male,0
39799,2021-03-26 13:41:28,Clothing,379,2,2564,Credit Card,55,,Charles Murray,55,Female,0
9495,2023-05-19 17:27:12,Electronics,340,4,3554,Credit Card,24,0.0,Ralph Small,24,Female,0
19922,2022-01-24 05:43:23,Clothing,130,2,4899,Credit Card,22,0.0,Jamie Ellis,22,Female,0
30486,2021-09-21 06:06:25,Home,345,1,3338,Credit Card,35,0.0,Lance Colon,35,Male,1
32970,2021-01-17 01:17:08,Books,380,4,3878,Cash,26,0.0,Brooke Mcmahon,26,Male,0
20661,2023-04-30 20:00:06,Electronics,421,3,1407,Cash,56,0.0,Rachel Christian,56,Male,0
13139,2022-01-09 10:54:52,Electronics,94,1,1086,Credit Card,51,0.0,Tara Hogan,51,Male,0
37085,2022-12-08 05:34:13,Home,273,4,1087,Cash,48,1.0,Jason Moore,48,Male,0
12110,2022-04-15 05:53:27,Electronics,14,3,310,Credit Card,25,1.0,Scott Moore,25,Female,0
1972,2020-06-13 21:44:00,Books,99,2,5039,PayPal,66,,Erica Wilson,66,Male,1
16636,2021-09-11 22:48:06,Electronics,323,5,2016,Credit Card,60,1.0,Erica Flores,60,Male,0
12654,2021-06-08 02:24:10,Books,114,4,2843,PayPal,59,0.0,Ronald Brown,59,Female,0
24935,2021-01-02 06:05:58,Books,241,1,3036,Cash,25,1.0,Debra Fernandez,25,Female,1
48010,2022-11-19 00:17:00,Books,87,2,477,Credit Card,31,0.0,Don Andrews,31,Male,0
18595,2022-01-09 22:29:37,Books,491,2,2875,Credit Card,47,1.0,Christopher White,47,Female,0
12023,2020-03-07 08:07:28,Clothing,197,5,2299,Credit Card,62,1.0,Thomas Riley,62,Male,0
20642,2022-01-04 11:49:56,Clothing,114,1,1832,PayPal,50,,Brandi Reeves,50,Male,0
30249,2020-04-20 07:10:01,Clothing,48,3,2460,Credit Card,49,0.0,Erin Gibson,49,Female,0
6950,2021-10-25 17:00:08,Clothing,301,1,2254,PayPal,62,1.0,Meredith Vance,62,Male,0
46865,2023-08-01 07:41:22,Books,346,5,3905,PayPal,20,1.0,Kenneth Chen II,20,Female,1
1873,2020-08-24 22:46:13,Electronics,278,3,4375,Credit Card,30,1.0,Emily Floyd,30,Female,0
32571,2022-05-25 15:51:49,Clothing,98,2,1305,PayPal,35,,John Silva,35,Male,1
24267,2020-07-10 11:07:50,Electronics,18,3,2873,Cash,30,,Andrew Russell,30,Female,0
35677,2020-11-14 21:08:14,Books,272,2,2661,Cash,46,,Elijah Roberts,46,Female,0
10200,2021-03-23 21:21:40,Clothing,418,1,560,PayPal,39,1.0,Carl Morris,39,Male,0
39111,2023-04-09 17:49:46,Home,277,1,1974,Credit Card,69,1.0,Christopher Thornton,69,Female,0
4786,2020-08-16 18:35:10,Electronics,434,3,3528,Credit Card,59,1.0,Michelle Lewis,59,Male,0
45895,2023-08-24 12:38:13,Books,330,3,282,Credit Card,19,0.0,Jason Hernandez,19,Male,0
42336,2020-03-17 11:39:41,Clothing,253,5,1920,PayPal,19,,Kevin Murphy,19,Female,0
16916,2023-04-23 12:56:36,Clothing,251,2,1996,Cash,42,1.0,Kathleen Bartlett,42,Female,0
16003,2021-11-27 19:14:47,Clothing,438,4,3451,Credit Card,57,1.0,Laura Meyer,57,Male,1
35830,2020-09-26 06:56:47,Home,130,5,3483,Cash,19,0.0,Sharon Guzman,19,Female,0
48936,2020-06-30 08:55:54,Books,54,4,2842,PayPal,28,1.0,Mary Fry,28,Male,0
46053,2020-12-12 07:09:26,Home,63,4,774,Credit Card,23,1.0,Larry Ross,23,Male,0
28280,2021-01-18 05:39:40,Electronics,478,4,4464,Cash,49,1.0,Mia Davis,49,Male,0
47624,2020-02-07 04:21:09,Electronics,64,3,3784,Cash,53,1.0,Alexa Hart,53,Female,0
13414,2020-05-30 18:13:50,Clothing,495,5,781,Cash,61,0.0,Jennifer Daniels,61,Male,1
27711,2022-04-02 15:45:46,Clothing,421,5,974,Credit Card,48,,David Farrell,48,Female,0
13096,2021-04-26 22:32:14,Electronics,357,2,2020,Cash,65,0.0,Bryce Alvarado,65,Female,1
48410,2020-02-28 09:03:36,Clothing,257,4,4584,Cash,67,1.0,Jerome Mcconnell,67,Female,0
43216,2023-05-18 23:41:38,Home,207,2,5141,Credit Card,65,1.0,Jason Young,65,Male,0
31216,2021-01-25 07:06:37,Home,125,4,5059,Credit Card,39,0.0,Kurt Lloyd,39,Female,0
36368,2021-12-15 23:29:39,Electronics,466,3,1391,Cash,47,0.0,Cameron Willis,47,Male,0
46498,2023-06-15 09:39:07,Clothing,442,5,2877,Cash,39,,Jordan Harper,39,Female,0
10019,2023-08-22 21:44:25,Books,61,2,2706,PayPal,44,1.0,John Rivas,44,Female,1
22833,2022-04-29 01:52:29,Electronics,131,1,3090,Credit Card,38,1.0,Joseph Arnold,38,Female,0
38306,2020-02-05 16:31:26,Books,155,2,4675,Credit Card,51,1.0,Rachael Velasquez,51,Male,1
6699,2020-07-27 11:21:45,Home,412,4,3715,Cash,20,0.0,Juan Wilson,20,Female,0
30268,2021-01-08 14:16:04,Electronics,213,3,542,Cash,44,0.0,Dean Beck,44,Female,0
34292,2021-10-05 16:48:09,Books,343,4,4115,PayPal,23,1.0,Clifford Green,23,Female,1
10308,2020-11-10 12:30:55,Clothing,184,3,1773,PayPal,26,1.0,Eric Martinez,26,Female,0
19414,2020-04-09 07:41:38,Clothing,54,1,4409,PayPal,62,1.0,Thomas Rowe,62,Male,0
45717,2020-05-29 11:28:55,Home,128,5,718,Credit Card,37,0.0,Ms. Patricia Howard,37,Female,0
37486,2020-05-28 17:35:36,Books,454,4,4806,PayPal,23,,Mackenzie Duran,23,Female,0
44691,2023-05-01 13:28:04,Electronics,327,3,786,PayPal,50,,Chad King,50,Female,0
41935,2020-08-29 10:52:56,Clothing,64,4,2935,PayPal,32,1.0,Barry Nichols,32,Female,1
15243,2020-01-27 20:32:24,Electronics,165,2,4302,Cash,36,1.0,Timothy Simmons,36,Male,0
1854,2020-07-13 06:29:34,Electronics,265,1,4868,PayPal,68,,Scott Dunn,68,Female,1
6017,2023-06-11 10:19:38,Home,444,5,573,Credit Card,32,1.0,Amy Ayala DDS,32,Male,0
27822,2023-07-02 22:20:29,Books,421,1,2156,Credit Card,20,1.0,Nicole Vargas,20,Male,0
9421,2020-04-07 09:22:55,Books,103,1,3938,Credit Card,32,1.0,Amy Harper,32,Female,0
24472,2020-01-16 17:30:49,Home,468,1,1218,Cash,48,0.0,Michael Martinez,48,Female,0
27288,2022-04-27 09:50:30,Books,161,2,3642,PayPal,29,1.0,Brian Li,29,Female,0
4409,2021-02-15 22:15:22,Home,219,4,3583,PayPal,37,0.0,Brianna Schmidt,37,Male,0
2192,2020-10-24 19:56:23,Books,93,1,3446,Cash,47,0.0,Anna Flores,47,Female,0
27675,2020-11-28 23:48:16,Electronics,402,5,670,Credit Card,50,,Bethany Thompson,50,Female,1
30256,2023-01-26 13:06:02,Electronics,108,4,817,Cash,28,0.0,Matthew Ruiz,28,Female,0
15318,2022-06-07 10:41:59,Clothing,215,2,1793,Credit Card,40,1.0,James Wade,40,Male,0
30108,2020-04-22 05:49:00,Electronics,30,1,4878,PayPal,30,0.0,Angela Atkins,30,Female,0
38306,2021-07-30 18:43:37,Electronics,223,1,5240,PayPal,51,0.0,Rachael Velasquez,51,Male,1
7388,2023-07-18 05:30:28,Clothing,390,5,2192,Credit Card,60,1.0,Bruce Mcneil,60,Female,0
47372,2021-04-18 17:38:27,Books,74,5,587,PayPal,45,1.0,Brandy Myers,45,Male,0
27305,2023-01-19 12:52:58,Clothing,57,4,2202,Cash,57,0.0,Andrea Clark,57,Male,0
383,2020-09-19 20:00:18,Books,310,4,4287,Cash,44,0.0,Brian Harris,44,Female,0
18742,2021-08-04 02:14:28,Books,410,1,4541,Cash,70,0.0,Adam Smith MD,70,Female,0
23129,2020-06-12 03:31:31,Home,391,4,4831,Credit Card,51,1.0,Travis Murphy,51,Female,1
36458,2021-04-07 06:16:09,Clothing,119,3,3364,Credit Card,53,0.0,Tamara Taylor,53,Female,0
2923,2021-01-29 23:21:53,Home,329,2,3371,PayPal,69,0.0,Courtney Vasquez,69,Male,1
18669,2020-09-25 09:27:31,Books,427,1,3123,Credit Card,70,0.0,Stephen Padilla MD,70,Male,1
2871,2020-07-08 07:40:56,Electronics,474,3,5209,PayPal,70,1.0,Rhonda Bird,70,Male,0
45335,2020-12-31 09:20:12,Clothing,166,3,1987,Credit Card,54,1.0,Kimberly Jones,54,Male,0
9607,2021-04-13 23:01:43,Books,423,3,2150,Cash,40,0.0,Kelsey Barnes,40,Female,1
43441,2022-06-28 22:22:01,Home,396,4,5052,Credit Card,65,0.0,Katherine Crawford,65,Male,0
21581,2022-01-03 02:26:18,Clothing,134,5,4767,Credit Card,31,1.0,Susan Guerra,31,Male,1
36800,2020-11-03 16:55:36,Electronics,165,2,1574,PayPal,58,,Eric Martinez,58,Female,0
17863,2022-02-21 12:14:49,Clothing,220,4,4510,Cash,68,1.0,Tami Johnston,68,Female,0
9659,2021-03-08 09:34:55,Home,185,4,2958,PayPal,62,1.0,Kimberly Brown,62,Male,1
11763,2020-08-11 17:01:10,Electronics,251,1,4869,Credit Card,43,1.0,Alexa Mccoy,43,Male,1
19212,2022-07-29 01:55:17,Home,217,5,5032,Credit Card,67,,Ryan Barker,67,Female,0
26472,2020-03-19 17:41:32,Clothing,429,5,699,Credit Card,24,,Lee Stout,24,Male,0
43994,2020-06-13 03:45:03,Home,95,5,4438,PayPal,27,1.0,Thomas Love,27,Female,0
6790,2021-02-18 21:27:07,Electronics,278,3,2734,Credit Card,63,0.0,James May,63,Female,0
36843,2022-09-03 16:06:57,Clothing,289,4,3468,Cash,70,0.0,Joan Bell,70,Female,0
33270,2023-08-25 05:24:36,Home,439,3,2798,PayPal,40,,Melanie Nielsen,40,Female,0
28691,2021-03-21 03:06:14,Home,327,1,3430,Cash,65,1.0,Mary Kelly,65,Male,0
29786,2023-05-06 21:03:31,Electronics,219,3,207,Cash,32,1.0,Dustin Brown,32,Female,0
18411,2020-01-24 03:42:30,Books,168,4,1840,PayPal,25,1.0,Richard Hickman,25,Male,0
41577,2021-08-27 18:54:19,Home,324,3,4433,PayPal,22,1.0,Cindy Rodriguez,22,Male,1
21524,2023-04-01 22:43:22,Home,56,3,3078,Cash,46,0.0,Mrs. Heidi Lewis,46,Female,0
44127,2023-06-30 02:57:59,Books,15,4,2320,PayPal,29,,Alex Newton,29,Female,0
27063,2022-04-22 16:24:56,Clothing,27,5,4420,PayPal,31,1.0,David Logan,31,Male,0
38825,2023-07-27 13:34:05,Electronics,305,1,2821,PayPal,67,1.0,Sarah Reeves,67,Female,0
26506,2021-04-14 00:23:50,Clothing,293,1,4818,PayPal,64,1.0,Heather Bell,64,Male,0
41410,2023-05-25 18:00:16,Electronics,98,1,3678,Credit Card,48,1.0,Annette Johnson,48,Male,0
3104,2021-04-06 11:10:25,Books,468,4,1837,Cash,31,1.0,Nathan Willis,31,Female,1
46313,2022-10-23 07:13:49,Clothing,103,5,2547,PayPal,60,0.0,Ryan Gomez,60,Female,0
48909,2020-05-15 02:06:45,Home,99,4,4769,PayPal,19,0.0,Mrs. Jennifer Griffin,19,Female,0
39489,2020-04-14 16:10:13,Books,393,2,1982,Cash,59,1.0,Joshua Adams,59,Female,0
19629,2021-10-31 22:10:30,Electronics,352,5,3539,Cash,46,0.0,Amy Bradshaw,46,Female,0
12728,2022-01-05 21:06:50,Books,467,3,376,PayPal,25,,Kevin Galloway,25,Female,0
9852,2023-03-01 00:12:45,Electronics,414,1,4345,Credit Card,32,0.0,Vicki Douglas,32,Female,0
29215,2021-05-17 17:23:33,Clothing,338,5,1590,PayPal,48,0.0,Joseph Soto,48,Female,0
4313,2020-05-19 04:11:16,Home,455,4,2185,Credit Card,61,0.0,David Sullivan,61,Male,0
14220,2022-08-08 18:53:59,Electronics,109,5,1122,Cash,26,1.0,Carla Cherry,26,Male,0
7079,2023-03-24 04:35:47,Home,492,5,1608,Cash,62,0.0,Deborah Smith,62,Male,0
29017,2021-09-11 01:43:37,Electronics,105,4,4605,PayPal,55,0.0,Kathryn Wells,55,Female,0
49764,2020-12-24 22:48:01,Books,393,2,4305,Cash,27,1.0,Steven Myers,27,Female,0
5122,2022-10-09 06:38:57,Books,202,5,454,PayPal,33,0.0,Kenneth Kelley,33,Female,0
35696,2022-05-09 17:28:23,Home,196,3,4361,PayPal,64,1.0,Kimberly Nguyen,64,Male,0
45524,2022-12-13 17:59:58,Electronics,476,2,1778,PayPal,28,1.0,Erik Johnston,28,Female,0
31524,2022-07-14 23:45:59,Home,474,1,1896,PayPal,55,0.0,Christy Nelson,55,Male,0
4643,2022-03-09 10:13:04,Home,24,4,969,Credit Card,23,,Anthony Dudley DVM,23,Male,1
43353,2022-05-12 02:47:17,Clothing,220,3,4523,Credit Card,60,,Deborah Cox,60,Male,0
27997,2022-04-29 09:23:59,Books,373,3,1990,PayPal,59,1.0,Andrew Mason,59,Female,0
36066,2023-03-17 23:39:47,Clothing,336,2,1984,Credit Card,45,0.0,Edwin Beck,45,Female,0
14666,2022-12-02 18:24:04,Electronics,215,1,759,PayPal,37,1.0,Kayla Gilbert,37,Female,0
46351,2022-03-13 06:02:56,Books,185,3,1794,PayPal,68,0.0,Jordan Pierce,68,Female,0
44352,2020-05-26 16:17:52,Home,265,3,341,Cash,42,0.0,Aaron Vaughn,42,Male,1
908,2020-08-09 13:30:25,Clothing,454,2,4615,PayPal,65,1.0,William Cooper,65,Male,0
40280,2020-12-20 00:48:49,Books,242,2,3655,PayPal,48,,Jordan Eaton,48,Male,0
10943,2023-09-07 17:03:50,Clothing,424,1,2398,Credit Card,32,,Andre Calhoun,32,Male,0
27840,2022-12-21 12:23:28,Electronics,400,5,1486,Cash,19,,Timothy Newton,19,Male,0
20473,2020-11-08 15:52:42,Books,85,5,1727,Credit Card,52,0.0,Mark Green,52,Female,0
8014,2021-04-22 04:49:15,Home,346,5,5295,Credit Card,60,0.0,Christie Grant,60,Male,0
6570,2021-09-26 04:21:40,Books,432,1,3383,Cash,68,,Sharon Martin,68,Male,1
22777,2021-03-19 17:00:20,Electronics,472,5,3685,Credit Card,37,,Stephanie Curtis,37,Female,0
18418,2020-02-20 23:09:51,Clothing,242,4,2813,Cash,40,,Amy Cabrera,40,Female,0
8446,2021-02-27 01:26:50,Clothing,276,2,5118,PayPal,44,,Joshua Bell,44,Male,0
39441,2021-04-24 14:13:22,Books,165,1,5174,PayPal,70,1.0,Tony Cowan,70,Male,0
24887,2021-12-10 09:19:30,Books,491,2,720,Cash,28,0.0,Tracy Nguyen,28,Female,0
3219,2020-10-08 10:07:29,Books,185,1,2594,Credit Card,34,1.0,Ashley Munoz,34,Female,0
23561,2021-06-23 18:54:40,Electronics,466,1,4735,Cash,59,1.0,Cole Berger,59,Female,1
47324,2021-11-14 23:29:03,Clothing,478,3,4486,PayPal,27,0.0,Diane Lee,27,Male,1
49836,2020-04-17 10:27:55,Home,130,1,2121,Cash,61,0.0,Gregory Miller,61,Female,1
14680,2021-05-19 08:42:08,Clothing,16,4,1011,Credit Card,49,1.0,Jennifer Matthews,49,Male,0
19652,2022-03-20 13:03:02,Books,391,1,4692,Credit Card,36,0.0,Teresa Miller,36,Male,0
35173,2021-09-02 00:31:39,Electronics,387,5,4791,Credit Card,47,0.0,Brett Hodge,47,Female,1
34254,2023-02-28 01:17:19,Clothing,81,1,2706,Cash,62,0.0,Matthew Walters,62,Male,1
33980,2023-04-13 14:42:26,Clothing,208,1,1147,PayPal,68,1.0,Dr. Pamela Mcgee,68,Female,0
41099,2023-03-31 21:20:48,Electronics,206,4,3119,PayPal,33,,Micheal Campbell,33,Female,0
3039,2020-07-17 01:51:13,Home,398,5,1446,PayPal,55,1.0,Gregory Robinson,55,Female,0
25734,2020-02-25 23:34:25,Books,207,1,4796,Credit Card,70,0.0,Sherri Moore,70,Female,0
36374,2022-05-30 16:35:17,Books,145,3,792,Credit Card,59,1.0,Ruben Smith,59,Male,0
4093,2022-02-01 17:57:27,Home,152,1,478,Cash,67,1.0,Katherine Rice,67,Male,0
8600,2023-08-28 05:35:15,Home,269,5,565,Cash,28,1.0,Leroy Page,28,Male,1
49044,2021-07-27 14:19:21,Home,163,1,1509,PayPal,34,,Jermaine Gonzalez,34,Male,0
42810,2020-03-08 13:39:33,Electronics,359,2,2027,Credit Card,64,,Madison Williams,64,Male,1
31813,2023-01-17 06:37:25,Home,409,2,3224,PayPal,51,0.0,Matthew Rodriguez,51,Female,0
22575,2023-04-09 15:08:48,Books,468,1,936,Cash,49,,Raymond Jackson,49,Male,0
3905,2020-06-12 06:30:53,Books,214,1,1479,PayPal,54,0.0,Robert Hawkins,54,Male,0
9893,2021-01-20 02:09:13,Home,367,1,4220,Cash,25,0.0,Mary Jackson,25,Female,0
14948,2020-08-06 00:04:23,Home,292,5,3124,Cash,60,0.0,Mary White PhD,60,Male,1
11543,2020-05-20 18:19:07,Electronics,119,1,2934,PayPal,31,1.0,Rachel Martinez,31,Male,1
29266,2022-06-11 16:11:26,Home,293,3,3910,Cash,55,0.0,Sara Taylor,55,Female,0
19638,2022-04-01 05:14:36,Electronics,115,5,1486,Credit Card,60,0.0,Glenda Sanchez,60,Female,0
40633,2021-07-07 01:27:40,Electronics,468,2,5183,Cash,58,1.0,Mary Wong,58,Female,0
11444,2022-10-05 16:00:26,Electronics,199,1,1434,Cash,23,1.0,Benjamin Mcpherson,23,Male,0
49971,2023-01-22 06:04:07,Clothing,347,2,3281,Cash,27,,Timothy Riley,27,Male,1
10219,2021-11-02 15:28:44,Electronics,202,4,841,PayPal,44,1.0,Michelle Mathis,44,Female,0
38154,2022-06-10 15:25:54,Books,96,3,3367,Cash,19,0.0,Gabriela Conley,19,Female,0
16025,2020-02-19 11:14:11,Electronics,171,5,790,PayPal,45,1.0,Diamond Hill,45,Male,0
22454,2021-11-25 03:39:33,Home,463,5,3355,PayPal,37,1.0,Nathan Wilcox,37,Male,0
29191,2020-04-02 14:53:51,Electronics,442,2,3345,Cash,39,1.0,Eric Morales,39,Male,0
27586,2021-08-11 23:34:51,Clothing,459,2,2057,PayPal,59,0.0,Dennis Brown,59,Female,0
697,2022-03-22 16:29:25,Home,175,3,4635,Cash,23,0.0,Michelle Alvarez,23,Female,0
9543,2023-04-30 12:22:59,Home,348,2,1500,Credit Card,24,0.0,Eric Smith,24,Female,0
20150,2023-06-08 01:36:02,Home,345,1,3739,Credit Card,36,0.0,Amy Mcdaniel DDS,36,Male,0
31273,2022-03-19 20:02:14,Clothing,159,3,3804,PayPal,61,0.0,Thomas Palmer,61,Male,0
29951,2020-09-03 14:17:09,Books,447,1,1272,PayPal,23,1.0,Paul Moore,23,Male,0
26553,2023-02-23 07:44:17,Home,274,4,2218,Credit Card,46,,Samantha Andrews,46,Female,1
36238,2021-11-06 16:04:33,Clothing,393,2,2171,Cash,39,0.0,Cindy Lucas,39,Male,0
20192,2022-11-17 21:51:38,Clothing,140,4,1948,PayPal,44,0.0,Catherine Hernandez,44,Male,0
41022,2022-10-26 06:14:04,Books,258,2,325,Credit Card,19,,John Diaz,19,Female,0
30198,2020-09-16 16:22:03,Electronics,495,3,4520,PayPal,23,0.0,Charles Carey,23,Male,1
4628,2022-01-03 09:54:06,Books,327,1,807,PayPal,59,1.0,Karen Gonzalez,59,Male,0
28834,2020-02-02 08:34:47,Books,428,2,4132,PayPal,62,1.0,Anthony Moore,62,Male,1
41437,2023-08-27 08:51:33,Electronics,46,3,626,PayPal,50,1.0,Lisa Michael,50,Female,0
21313,2022-12-22 04:34:16,Electronics,388,1,2283,Credit Card,38,0.0,Alexis Meyers,38,Male,0
17669,2021-07-25 08:09:43,Electronics,327,5,2880,PayPal,56,0.0,Melissa Jackson,56,Female,1
45247,2020-04-13 15:10:19,Home,209,3,1695,PayPal,38,,Rodney Stephens,38,Female,0
24786,2020-09-04 02:22:26,Electronics,253,2,2800,PayPal,65,1.0,Anna Gonzalez,65,Male,0
37890,2022-11-18 22:04:56,Home,231,3,4389,Cash,56,0.0,Michael Gonzalez,56,Male,0
21881,2023-01-18 00:03:45,Electronics,331,4,2310,Cash,52,1.0,Darryl Lane,52,Female,0
46233,2021-01-11 09:10:38,Home,290,5,759,Credit Card,53,0.0,Mary Jenkins,53,Female,0
